name,value,year,lastValue,rank
Goldman Sachs,NA,2000,NA,
Goldman Sachs,NA,2000.1,NA,
Goldman Sachs,NA,2000.2,NA,
Goldman Sachs,NA,2000.3,NA,
Goldman Sachs,NA,2000.4,NA,
Goldman Sachs,NA,2000.5,NA,
Goldman Sachs,NA,2000.6,NA,
Goldman Sachs,NA,2000.7,NA,
Goldman Sachs,NA,2000.8,NA,
Goldman Sachs,NA,2000.9,NA,
Google,NA,2000,NA,
Google,NA,2000.1,NA,
Google,NA,2000.2,NA,
Google,NA,2000.3,NA,
Google,NA,2000.4,NA,
Google,NA,2000.5,NA,
Google,NA,2000.6,NA,
Google,NA,2000.7,NA,
Google,NA,2000.8,NA,
Google,NA,2000.9,NA,
Google,NA,2001,NA,
Google,NA,2001.1,NA,
Google,NA,2001.2,NA,
Google,NA,2001.3,NA,
Google,NA,2001.4,NA,
Google,NA,2001.5,NA,
Google,NA,2001.6,NA,
Google,NA,2001.7,NA,
Google,NA,2001.8,NA,
Google,NA,2001.9,NA,
Google,NA,2002,NA,
Google,NA,2002.1,NA,
Google,NA,2002.2,NA,
Google,NA,2002.3,NA,
Google,NA,2002.4,NA,
Google,NA,2002.5,NA,
Google,NA,2002.6,NA,
Google,NA,2002.7,NA,
Google,NA,2002.8,NA,
Google,NA,2002.9,NA,
Google,NA,2003,NA,
Google,NA,2003.1,NA,
Google,NA,2003.2,NA,
Google,NA,2003.3,NA,
Google,NA,2003.4,NA,
Google,NA,2003.5,NA,
Google,NA,2003.6,NA,
Google,NA,2003.7,NA,
Google,NA,2003.8,NA,
Google,NA,2003.9,NA,
Google,NA,2004,NA,
Google,NA,2004.1,NA,
Google,NA,2004.2,NA,
Google,NA,2004.3,NA,
Google,NA,2004.4,NA,
Google,NA,2004.5,NA,
Google,NA,2004.6,NA,
Google,NA,2004.7,NA,
Google,NA,2004.8,NA,
Google,NA,2004.9,NA,
H&M,NA,2000,NA,
H&M,NA,2000.1,NA,
H&M,NA,2000.2,NA,
H&M,NA,2000.3,NA,
H&M,NA,2000.4,NA,
H&M,NA,2000.5,NA,
H&M,NA,2000.6,NA,
H&M,NA,2000.7,NA,
H&M,NA,2000.8,NA,
H&M,NA,2000.9,NA,
H&M,NA,2001,NA,
H&M,NA,2001.1,NA,
H&M,NA,2001.2,NA,
H&M,NA,2001.3,NA,
H&M,NA,2001.4,NA,
H&M,NA,2001.5,NA,
H&M,NA,2001.6,NA,
H&M,NA,2001.7,NA,
H&M,NA,2001.8,NA,
H&M,NA,2001.9,NA,
H&M,NA,2002,NA,
H&M,NA,2002.1,NA,
H&M,NA,2002.2,NA,
H&M,NA,2002.3,NA,
H&M,NA,2002.4,NA,
H&M,NA,2002.5,NA,
H&M,NA,2002.6,NA,
H&M,NA,2002.7,NA,
H&M,NA,2002.8,NA,
H&M,NA,2002.9,NA,
H&M,NA,2003,NA,
H&M,NA,2003.1,NA,
H&M,NA,2003.2,NA,
H&M,NA,2003.3,NA,
H&M,NA,2003.4,NA,
H&M,NA,2003.5,NA,
H&M,NA,2003.6,NA,
H&M,NA,2003.7,NA,
H&M,NA,2003.8,NA,
H&M,NA,2003.9,NA,
H&M,NA,2004,NA,
H&M,NA,2004.1,NA,
H&M,NA,2004.2,NA,
H&M,NA,2004.3,NA,
H&M,NA,2004.4,NA,
H&M,NA,2004.5,NA,
H&M,NA,2004.6,NA,
H&M,NA,2004.7,NA,
H&M,NA,2004.8,NA,
H&M,NA,2004.9,NA,
H&M,NA,2005,NA,
H&M,NA,2005.1,NA,
H&M,NA,2005.2,NA,
H&M,NA,2005.3,NA,
H&M,NA,2005.4,NA,
H&M,NA,2005.5,NA,
H&M,NA,2005.6,NA,
H&M,NA,2005.7,NA,
H&M,NA,2005.8,NA,
H&M,NA,2005.9,NA,
H&M,NA,2006,NA,
H&M,NA,2006.1,NA,
H&M,NA,2006.2,NA,
H&M,NA,2006.3,NA,
H&M,NA,2006.4,NA,
H&M,NA,2006.5,NA,
H&M,NA,2006.6,NA,
H&M,NA,2006.7,NA,
H&M,NA,2006.8,NA,
H&M,NA,2006.9,NA,
H&M,NA,2007,NA,
H&M,NA,2007.1,NA,
H&M,NA,2007.2,NA,
H&M,NA,2007.3,NA,
H&M,NA,2007.4,NA,
H&M,NA,2007.5,NA,
H&M,NA,2007.6,NA,
H&M,NA,2007.7,NA,
H&M,NA,2007.8,NA,
H&M,NA,2007.9,NA,
Harley-Davidson,NA,2000,NA,
Harley-Davidson,NA,2000.1,NA,
Harley-Davidson,NA,2000.2,NA,
Harley-Davidson,NA,2000.3,NA,
Harley-Davidson,NA,2000.4,NA,
Harley-Davidson,NA,2000.5,NA,
Harley-Davidson,NA,2000.6,NA,
Harley-Davidson,NA,2000.7,NA,
Harley-Davidson,NA,2000.8,NA,
Harley-Davidson,NA,2000.9,NA,
Heineken,NA,2005,NA,
Heineken,NA,2005.1,NA,
Heineken,NA,2005.2,NA,
Heineken,NA,2005.3,NA,
Heineken,NA,2005.4,NA,
Heineken,NA,2005.5,NA,
Heineken,NA,2005.6,NA,
Heineken,NA,2005.7,NA,
Heineken,NA,2005.8,NA,
Heineken,NA,2005.9,NA,
Heineken,NA,2006,NA,
Heineken,NA,2006.1,NA,
Heineken,NA,2006.2,NA,
Heineken,NA,2006.3,NA,
Heineken,NA,2006.4,NA,
Heineken,NA,2006.5,NA,
Heineken,NA,2006.6,NA,
Heineken,NA,2006.7,NA,
Heineken,NA,2006.8,NA,
Heineken,NA,2006.9,NA,
Heineken,NA,2007,NA,
Heineken,NA,2007.1,NA,
Heineken,NA,2007.2,NA,
Heineken,NA,2007.3,NA,
Heineken,NA,2007.4,NA,
Heineken,NA,2007.5,NA,
Heineken,NA,2007.6,NA,
Heineken,NA,2007.7,NA,
Heineken,NA,2007.8,NA,
Heineken,NA,2007.9,NA,
Heineken,NA,2008,NA,
Heineken,NA,2008.1,NA,
Heineken,NA,2008.2,NA,
Heineken,NA,2008.3,NA,
Heineken,NA,2008.4,NA,
Heineken,NA,2008.5,NA,
Heineken,NA,2008.6,NA,
Heineken,NA,2008.7,NA,
Heineken,NA,2008.8,NA,
Heineken,NA,2008.9,NA,
Heineken,NA,2009,NA,
Heineken,NA,2009.1,NA,
Heineken,NA,2009.2,NA,
Heineken,NA,2009.3,NA,
Heineken,NA,2009.4,NA,
Heineken,NA,2009.5,NA,
Heineken,NA,2009.6,NA,
Heineken,NA,2009.7,NA,
Heineken,NA,2009.8,NA,
Heineken,NA,2009.9,NA,
Hennessy,NA,2000,NA,
Hennessy,NA,2000.1,NA,
Hennessy,NA,2000.2,NA,
Hennessy,NA,2000.3,NA,
Hennessy,NA,2000.4,NA,
Hennessy,NA,2000.5,NA,
Hennessy,NA,2000.6,NA,
Hennessy,NA,2000.7,NA,
Hennessy,NA,2000.8,NA,
Hennessy,NA,2000.9,NA,
Hennessy,NA,2001,NA,
Hennessy,NA,2001.1,NA,
Hennessy,NA,2001.2,NA,
Hennessy,NA,2001.3,NA,
Hennessy,NA,2001.4,NA,
Hennessy,NA,2001.5,NA,
Hennessy,NA,2001.6,NA,
Hennessy,NA,2001.7,NA,
Hennessy,NA,2001.8,NA,
Hennessy,NA,2001.9,NA,
Hennessy,NA,2002,NA,
Hennessy,NA,2002.1,NA,
Hennessy,NA,2002.2,NA,
Hennessy,NA,2002.3,NA,
Hennessy,NA,2002.4,NA,
Hennessy,NA,2002.5,NA,
Hennessy,NA,2002.6,NA,
Hennessy,NA,2002.7,NA,
Hennessy,NA,2002.8,NA,
Hennessy,NA,2002.9,NA,
Hennessy,NA,2008,NA,
Hennessy,NA,2008.1,NA,
Hennessy,NA,2008.2,NA,
Hennessy,NA,2008.3,NA,
Hennessy,NA,2008.4,NA,
Hennessy,NA,2008.5,NA,
Hennessy,NA,2008.6,NA,
Hennessy,NA,2008.7,NA,
Hennessy,NA,2008.8,NA,
Hennessy,NA,2008.9,NA,
Hennessy,NA,2009,NA,
Hennessy,NA,2009.1,NA,
Hennessy,NA,2009.2,NA,
Hennessy,NA,2009.3,NA,
Hennessy,NA,2009.4,NA,
Hennessy,NA,2009.5,NA,
Hennessy,NA,2009.6,NA,
Hennessy,NA,2009.7,NA,
Hennessy,NA,2009.8,NA,
Hennessy,NA,2009.9,NA,
Hennessy,NA,2010,NA,
Hennessy,NA,2010.1,NA,
Hennessy,NA,2010.2,NA,
Hennessy,NA,2010.3,NA,
Hennessy,NA,2010.4,NA,
Hennessy,NA,2010.5,NA,
Hennessy,NA,2010.6,NA,
Hennessy,NA,2010.7,NA,
Hennessy,NA,2010.8,NA,
Hennessy,NA,2010.9,NA,
Hennessy,NA,2011,NA,
Hennessy,NA,2011.1,NA,
Hennessy,NA,2011.2,NA,
Hennessy,NA,2011.3,NA,
Hennessy,NA,2011.4,NA,
Hennessy,NA,2011.5,NA,
Hennessy,NA,2011.6,NA,
Hennessy,NA,2011.7,NA,
Hennessy,NA,2011.8,NA,
Hennessy,NA,2011.9,NA,
Hennessy,NA,2012,NA,
Hennessy,NA,2012.1,NA,
Hennessy,NA,2012.2,NA,
Hennessy,NA,2012.3,NA,
Hennessy,NA,2012.4,NA,
Hennessy,NA,2012.5,NA,
Hennessy,NA,2012.6,NA,
Hennessy,NA,2012.7,NA,
Hennessy,NA,2012.8,NA,
Hennessy,NA,2012.9,NA,
Hennessy,NA,2013,NA,
Hennessy,NA,2013.1,NA,
Hennessy,NA,2013.2,NA,
Hennessy,NA,2013.3,NA,
Hennessy,NA,2013.4,NA,
Hennessy,NA,2013.5,NA,
Hennessy,NA,2013.6,NA,
Hennessy,NA,2013.7,NA,
Hennessy,NA,2013.8,NA,
Hennessy,NA,2013.9,NA,
Hennessy,NA,2014,NA,
Hennessy,NA,2014.1,NA,
Hennessy,NA,2014.2,NA,
Hennessy,NA,2014.3,NA,
Hennessy,NA,2014.4,NA,
Hennessy,NA,2014.5,NA,
Hennessy,NA,2014.6,NA,
Hennessy,NA,2014.7,NA,
Hennessy,NA,2014.8,NA,
Hennessy,NA,2014.9,NA,
Hennessy,NA,2015,NA,
Hennessy,NA,2015.1,NA,
Hennessy,NA,2015.2,NA,
Hennessy,NA,2015.3,NA,
Hennessy,NA,2015.4,NA,
Hennessy,NA,2015.5,NA,
Hennessy,NA,2015.6,NA,
Hennessy,NA,2015.7,NA,
Hennessy,NA,2015.8,NA,
Hennessy,NA,2015.9,NA,
Hennessy,NA,2016,NA,
Hennessy,NA,2016.1,NA,
Hennessy,NA,2016.2,NA,
Hennessy,NA,2016.3,NA,
Hennessy,NA,2016.4,NA,
Hennessy,NA,2016.5,NA,
Hennessy,NA,2016.6,NA,
Hennessy,NA,2016.7,NA,
Hennessy,NA,2016.8,NA,
Hennessy,NA,2016.9,NA,
Hennessy,NA,2017,NA,
Hennessy,NA,2017.1,NA,
Hennessy,NA,2017.2,NA,
Hennessy,NA,2017.3,NA,
Hennessy,NA,2017.4,NA,
Hennessy,NA,2017.5,NA,
Hennessy,NA,2017.6,NA,
Hennessy,NA,2017.7,NA,
Hennessy,NA,2017.8,NA,
Hennessy,NA,2017.9,NA,
Hermes,NA,2000,NA,
Hermes,NA,2000.1,NA,
Hermes,NA,2000.2,NA,
Hermes,NA,2000.3,NA,
Hermes,NA,2000.4,NA,
Hermes,NA,2000.5,NA,
Hermes,NA,2000.6,NA,
Hermes,NA,2000.7,NA,
Hermes,NA,2000.8,NA,
Hermes,NA,2000.9,NA,
Hermes,NA,2001,NA,
Hermes,NA,2001.1,NA,
Hermes,NA,2001.2,NA,
Hermes,NA,2001.3,NA,
Hermes,NA,2001.4,NA,
Hermes,NA,2001.5,NA,
Hermes,NA,2001.6,NA,
Hermes,NA,2001.7,NA,
Hermes,NA,2001.8,NA,
Hermes,NA,2001.9,NA,
Hermes,NA,2002,NA,
Hermes,NA,2002.1,NA,
Hermes,NA,2002.2,NA,
Hermes,NA,2002.3,NA,
Hermes,NA,2002.4,NA,
Hermes,NA,2002.5,NA,
Hermes,NA,2002.6,NA,
Hermes,NA,2002.7,NA,
Hermes,NA,2002.8,NA,
Hermes,NA,2002.9,NA,
Hewlett Packard Enterprise,NA,2000,NA,
Hewlett Packard Enterprise,NA,2000.1,NA,
Hewlett Packard Enterprise,NA,2000.2,NA,
Hewlett Packard Enterprise,NA,2000.3,NA,
Hewlett Packard Enterprise,NA,2000.4,NA,
Hewlett Packard Enterprise,NA,2000.5,NA,
Hewlett Packard Enterprise,NA,2000.6,NA,
Hewlett Packard Enterprise,NA,2000.7,NA,
Hewlett Packard Enterprise,NA,2000.8,NA,
Hewlett Packard Enterprise,NA,2000.9,NA,
Hewlett Packard Enterprise,NA,2001,NA,
Hewlett Packard Enterprise,NA,2001.1,NA,
Hewlett Packard Enterprise,NA,2001.2,NA,
Hewlett Packard Enterprise,NA,2001.3,NA,
Hewlett Packard Enterprise,NA,2001.4,NA,
Hewlett Packard Enterprise,NA,2001.5,NA,
Hewlett Packard Enterprise,NA,2001.6,NA,
Hewlett Packard Enterprise,NA,2001.7,NA,
Hewlett Packard Enterprise,NA,2001.8,NA,
Hewlett Packard Enterprise,NA,2001.9,NA,
Hewlett Packard Enterprise,NA,2002,NA,
Hewlett Packard Enterprise,NA,2002.1,NA,
Hewlett Packard Enterprise,NA,2002.2,NA,
Hewlett Packard Enterprise,NA,2002.3,NA,
Hewlett Packard Enterprise,NA,2002.4,NA,
Hewlett Packard Enterprise,NA,2002.5,NA,
Hewlett Packard Enterprise,NA,2002.6,NA,
Hewlett Packard Enterprise,NA,2002.7,NA,
Hewlett Packard Enterprise,NA,2002.8,NA,
Hewlett Packard Enterprise,NA,2002.9,NA,
Hewlett Packard Enterprise,NA,2003,NA,
Hewlett Packard Enterprise,NA,2003.1,NA,
Hewlett Packard Enterprise,NA,2003.2,NA,
Hewlett Packard Enterprise,NA,2003.3,NA,
Hewlett Packard Enterprise,NA,2003.4,NA,
Hewlett Packard Enterprise,NA,2003.5,NA,
Hewlett Packard Enterprise,NA,2003.6,NA,
Hewlett Packard Enterprise,NA,2003.7,NA,
Hewlett Packard Enterprise,NA,2003.8,NA,
Hewlett Packard Enterprise,NA,2003.9,NA,
Hewlett Packard Enterprise,NA,2004,NA,
Hewlett Packard Enterprise,NA,2004.1,NA,
Hewlett Packard Enterprise,NA,2004.2,NA,
Hewlett Packard Enterprise,NA,2004.3,NA,
Hewlett Packard Enterprise,NA,2004.4,NA,
Hewlett Packard Enterprise,NA,2004.5,NA,
Hewlett Packard Enterprise,NA,2004.6,NA,
Hewlett Packard Enterprise,NA,2004.7,NA,
Hewlett Packard Enterprise,NA,2004.8,NA,
Hewlett Packard Enterprise,NA,2004.9,NA,
Hewlett Packard Enterprise,NA,2005,NA,
Hewlett Packard Enterprise,NA,2005.1,NA,
Hewlett Packard Enterprise,NA,2005.2,NA,
Hewlett Packard Enterprise,NA,2005.3,NA,
Hewlett Packard Enterprise,NA,2005.4,NA,
Hewlett Packard Enterprise,NA,2005.5,NA,
Hewlett Packard Enterprise,NA,2005.6,NA,
Hewlett Packard Enterprise,NA,2005.7,NA,
Hewlett Packard Enterprise,NA,2005.8,NA,
Hewlett Packard Enterprise,NA,2005.9,NA,
Hewlett Packard Enterprise,NA,2006,NA,
Hewlett Packard Enterprise,NA,2006.1,NA,
Hewlett Packard Enterprise,NA,2006.2,NA,
Hewlett Packard Enterprise,NA,2006.3,NA,
Hewlett Packard Enterprise,NA,2006.4,NA,
Hewlett Packard Enterprise,NA,2006.5,NA,
Hewlett Packard Enterprise,NA,2006.6,NA,
Hewlett Packard Enterprise,NA,2006.7,NA,
Hewlett Packard Enterprise,NA,2006.8,NA,
Hewlett Packard Enterprise,NA,2006.9,NA,
Hewlett Packard Enterprise,NA,2007,NA,
Hewlett Packard Enterprise,NA,2007.1,NA,
Hewlett Packard Enterprise,NA,2007.2,NA,
Hewlett Packard Enterprise,NA,2007.3,NA,
Hewlett Packard Enterprise,NA,2007.4,NA,
Hewlett Packard Enterprise,NA,2007.5,NA,
Hewlett Packard Enterprise,NA,2007.6,NA,
Hewlett Packard Enterprise,NA,2007.7,NA,
Hewlett Packard Enterprise,NA,2007.8,NA,
Hewlett Packard Enterprise,NA,2007.9,NA,
Hewlett Packard Enterprise,NA,2008,NA,
Hewlett Packard Enterprise,NA,2008.1,NA,
Hewlett Packard Enterprise,NA,2008.2,NA,
Hewlett Packard Enterprise,NA,2008.3,NA,
Hewlett Packard Enterprise,NA,2008.4,NA,
Hewlett Packard Enterprise,NA,2008.5,NA,
Hewlett Packard Enterprise,NA,2008.6,NA,
Hewlett Packard Enterprise,NA,2008.7,NA,
Hewlett Packard Enterprise,NA,2008.8,NA,
Hewlett Packard Enterprise,NA,2008.9,NA,
Hewlett Packard Enterprise,NA,2009,NA,
Hewlett Packard Enterprise,NA,2009.1,NA,
Hewlett Packard Enterprise,NA,2009.2,NA,
Hewlett Packard Enterprise,NA,2009.3,NA,
Hewlett Packard Enterprise,NA,2009.4,NA,
Hewlett Packard Enterprise,NA,2009.5,NA,
Hewlett Packard Enterprise,NA,2009.6,NA,
Hewlett Packard Enterprise,NA,2009.7,NA,
Hewlett Packard Enterprise,NA,2009.8,NA,
Hewlett Packard Enterprise,NA,2009.9,NA,
Hewlett Packard Enterprise,NA,2010,NA,
Hewlett Packard Enterprise,NA,2010.1,NA,
Hewlett Packard Enterprise,NA,2010.2,NA,
Hewlett Packard Enterprise,NA,2010.3,NA,
Hewlett Packard Enterprise,NA,2010.4,NA,
Hewlett Packard Enterprise,NA,2010.5,NA,
Hewlett Packard Enterprise,NA,2010.6,NA,
Hewlett Packard Enterprise,NA,2010.7,NA,
Hewlett Packard Enterprise,NA,2010.8,NA,
Hewlett Packard Enterprise,NA,2010.9,NA,
Hewlett Packard Enterprise,NA,2011,NA,
Hewlett Packard Enterprise,NA,2011.1,NA,
Hewlett Packard Enterprise,NA,2011.2,NA,
Hewlett Packard Enterprise,NA,2011.3,NA,
Hewlett Packard Enterprise,NA,2011.4,NA,
Hewlett Packard Enterprise,NA,2011.5,NA,
Hewlett Packard Enterprise,NA,2011.6,NA,
Hewlett Packard Enterprise,NA,2011.7,NA,
Hewlett Packard Enterprise,NA,2011.8,NA,
Hewlett Packard Enterprise,NA,2011.9,NA,
Hewlett Packard Enterprise,NA,2012,NA,
Hewlett Packard Enterprise,NA,2012.1,NA,
Hewlett Packard Enterprise,NA,2012.2,NA,
Hewlett Packard Enterprise,NA,2012.3,NA,
Hewlett Packard Enterprise,NA,2012.4,NA,
Hewlett Packard Enterprise,NA,2012.5,NA,
Hewlett Packard Enterprise,NA,2012.6,NA,
Hewlett Packard Enterprise,NA,2012.7,NA,
Hewlett Packard Enterprise,NA,2012.8,NA,
Hewlett Packard Enterprise,NA,2012.9,NA,
Hewlett Packard Enterprise,NA,2013,NA,
Hewlett Packard Enterprise,NA,2013.1,NA,
Hewlett Packard Enterprise,NA,2013.2,NA,
Hewlett Packard Enterprise,NA,2013.3,NA,
Hewlett Packard Enterprise,NA,2013.4,NA,
Hewlett Packard Enterprise,NA,2013.5,NA,
Hewlett Packard Enterprise,NA,2013.6,NA,
Hewlett Packard Enterprise,NA,2013.7,NA,
Hewlett Packard Enterprise,NA,2013.8,NA,
Hewlett Packard Enterprise,NA,2013.9,NA,
Hewlett Packard Enterprise,NA,2014,NA,
Hewlett Packard Enterprise,NA,2014.1,NA,
Hewlett Packard Enterprise,NA,2014.2,NA,
Hewlett Packard Enterprise,NA,2014.3,NA,
Hewlett Packard Enterprise,NA,2014.4,NA,
Hewlett Packard Enterprise,NA,2014.5,NA,
Hewlett Packard Enterprise,NA,2014.6,NA,
Hewlett Packard Enterprise,NA,2014.7,NA,
Hewlett Packard Enterprise,NA,2014.8,NA,
Hewlett Packard Enterprise,NA,2014.9,NA,
Hewlett Packard Enterprise,NA,2015,NA,
Hewlett Packard Enterprise,NA,2015.1,NA,
Hewlett Packard Enterprise,NA,2015.2,NA,
Hewlett Packard Enterprise,NA,2015.3,NA,
Hewlett Packard Enterprise,NA,2015.4,NA,
Hewlett Packard Enterprise,NA,2015.5,NA,
Hewlett Packard Enterprise,NA,2015.6,NA,
Hewlett Packard Enterprise,NA,2015.7,NA,
Hewlett Packard Enterprise,NA,2015.8,NA,
Hewlett Packard Enterprise,NA,2015.9,NA,
HSBC,NA,2000,NA,
HSBC,NA,2000.1,NA,
HSBC,NA,2000.2,NA,
HSBC,NA,2000.3,NA,
HSBC,NA,2000.4,NA,
HSBC,NA,2000.5,NA,
HSBC,NA,2000.6,NA,
HSBC,NA,2000.7,NA,
HSBC,NA,2000.8,NA,
HSBC,NA,2000.9,NA,
HSBC,NA,2001,NA,
HSBC,NA,2001.1,NA,
HSBC,NA,2001.2,NA,
HSBC,NA,2001.3,NA,
HSBC,NA,2001.4,NA,
HSBC,NA,2001.5,NA,
HSBC,NA,2001.6,NA,
HSBC,NA,2001.7,NA,
HSBC,NA,2001.8,NA,
HSBC,NA,2001.9,NA,
HSBC,NA,2002,NA,
HSBC,NA,2002.1,NA,
HSBC,NA,2002.2,NA,
HSBC,NA,2002.3,NA,
HSBC,NA,2002.4,NA,
HSBC,NA,2002.5,NA,
HSBC,NA,2002.6,NA,
HSBC,NA,2002.7,NA,
HSBC,NA,2002.8,NA,
HSBC,NA,2002.9,NA,
Huawei,NA,2000,NA,
Huawei,NA,2000.1,NA,
Huawei,NA,2000.2,NA,
Huawei,NA,2000.3,NA,
Huawei,NA,2000.4,NA,
Huawei,NA,2000.5,NA,
Huawei,NA,2000.6,NA,
Huawei,NA,2000.7,NA,
Huawei,NA,2000.8,NA,
Huawei,NA,2000.9,NA,
Huawei,NA,2001,NA,
Huawei,NA,2001.1,NA,
Huawei,NA,2001.2,NA,
Huawei,NA,2001.3,NA,
Huawei,NA,2001.4,NA,
Huawei,NA,2001.5,NA,
Huawei,NA,2001.6,NA,
Huawei,NA,2001.7,NA,
Huawei,NA,2001.8,NA,
Huawei,NA,2001.9,NA,
Huawei,NA,2002,NA,
Huawei,NA,2002.1,NA,
Huawei,NA,2002.2,NA,
Huawei,NA,2002.3,NA,
Huawei,NA,2002.4,NA,
Huawei,NA,2002.5,NA,
Huawei,NA,2002.6,NA,
Huawei,NA,2002.7,NA,
Huawei,NA,2002.8,NA,
Huawei,NA,2002.9,NA,
Huawei,NA,2003,NA,
Huawei,NA,2003.1,NA,
Huawei,NA,2003.2,NA,
Huawei,NA,2003.3,NA,
Huawei,NA,2003.4,NA,
Huawei,NA,2003.5,NA,
Huawei,NA,2003.6,NA,
Huawei,NA,2003.7,NA,
Huawei,NA,2003.8,NA,
Huawei,NA,2003.9,NA,
Huawei,NA,2004,NA,
Huawei,NA,2004.1,NA,
Huawei,NA,2004.2,NA,
Huawei,NA,2004.3,NA,
Huawei,NA,2004.4,NA,
Huawei,NA,2004.5,NA,
Huawei,NA,2004.6,NA,
Huawei,NA,2004.7,NA,
Huawei,NA,2004.8,NA,
Huawei,NA,2004.9,NA,
Huawei,NA,2005,NA,
Huawei,NA,2005.1,NA,
Huawei,NA,2005.2,NA,
Huawei,NA,2005.3,NA,
Huawei,NA,2005.4,NA,
Huawei,NA,2005.5,NA,
Huawei,NA,2005.6,NA,
Huawei,NA,2005.7,NA,
Huawei,NA,2005.8,NA,
Huawei,NA,2005.9,NA,
Huawei,NA,2006,NA,
Huawei,NA,2006.1,NA,
Huawei,NA,2006.2,NA,
Huawei,NA,2006.3,NA,
Huawei,NA,2006.4,NA,
Huawei,NA,2006.5,NA,
Huawei,NA,2006.6,NA,
Huawei,NA,2006.7,NA,
Huawei,NA,2006.8,NA,
Huawei,NA,2006.9,NA,
Huawei,NA,2007,NA,
Huawei,NA,2007.1,NA,
Huawei,NA,2007.2,NA,
Huawei,NA,2007.3,NA,
Huawei,NA,2007.4,NA,
Huawei,NA,2007.5,NA,
Huawei,NA,2007.6,NA,
Huawei,NA,2007.7,NA,
Huawei,NA,2007.8,NA,
Huawei,NA,2007.9,NA,
Huawei,NA,2008,NA,
Huawei,NA,2008.1,NA,
Huawei,NA,2008.2,NA,
Huawei,NA,2008.3,NA,
Huawei,NA,2008.4,NA,
Huawei,NA,2008.5,NA,
Huawei,NA,2008.6,NA,
Huawei,NA,2008.7,NA,
Huawei,NA,2008.8,NA,
Huawei,NA,2008.9,NA,
Huawei,NA,2009,NA,
Huawei,NA,2009.1,NA,
Huawei,NA,2009.2,NA,
Huawei,NA,2009.3,NA,
Huawei,NA,2009.4,NA,
Huawei,NA,2009.5,NA,
Huawei,NA,2009.6,NA,
Huawei,NA,2009.7,NA,
Huawei,NA,2009.8,NA,
Huawei,NA,2009.9,NA,
Huawei,NA,2010,NA,
Huawei,NA,2010.1,NA,
Huawei,NA,2010.2,NA,
Huawei,NA,2010.3,NA,
Huawei,NA,2010.4,NA,
Huawei,NA,2010.5,NA,
Huawei,NA,2010.6,NA,
Huawei,NA,2010.7,NA,
Huawei,NA,2010.8,NA,
Huawei,NA,2010.9,NA,
Huawei,NA,2011,NA,
Huawei,NA,2011.1,NA,
Huawei,NA,2011.2,NA,
Huawei,NA,2011.3,NA,
Huawei,NA,2011.4,NA,
Huawei,NA,2011.5,NA,
Huawei,NA,2011.6,NA,
Huawei,NA,2011.7,NA,
Huawei,NA,2011.8,NA,
Huawei,NA,2011.9,NA,
Huawei,NA,2012,NA,
Huawei,NA,2012.1,NA,
Huawei,NA,2012.2,NA,
Huawei,NA,2012.3,NA,
Huawei,NA,2012.4,NA,
Huawei,NA,2012.5,NA,
Huawei,NA,2012.6,NA,
Huawei,NA,2012.7,NA,
Huawei,NA,2012.8,NA,
Huawei,NA,2012.9,NA,
Huawei,NA,2013,NA,
Huawei,NA,2013.1,NA,
Huawei,NA,2013.2,NA,
Huawei,NA,2013.3,NA,
Huawei,NA,2013.4,NA,
Huawei,NA,2013.5,NA,
Huawei,NA,2013.6,NA,
Huawei,NA,2013.7,NA,
Huawei,NA,2013.8,NA,
Huawei,NA,2013.9,NA,
Hyundai,NA,2000,NA,
Hyundai,NA,2000.1,NA,
Hyundai,NA,2000.2,NA,
Hyundai,NA,2000.3,NA,
Hyundai,NA,2000.4,NA,
Hyundai,NA,2000.5,NA,
Hyundai,NA,2000.6,NA,
Hyundai,NA,2000.7,NA,
Hyundai,NA,2000.8,NA,
Hyundai,NA,2000.9,NA,
Hyundai,NA,2001,NA,
Hyundai,NA,2001.1,NA,
Hyundai,NA,2001.2,NA,
Hyundai,NA,2001.3,NA,
Hyundai,NA,2001.4,NA,
Hyundai,NA,2001.5,NA,
Hyundai,NA,2001.6,NA,
Hyundai,NA,2001.7,NA,
Hyundai,NA,2001.8,NA,
Hyundai,NA,2001.9,NA,
Hyundai,NA,2002,NA,
Hyundai,NA,2002.1,NA,
Hyundai,NA,2002.2,NA,
Hyundai,NA,2002.3,NA,
Hyundai,NA,2002.4,NA,
Hyundai,NA,2002.5,NA,
Hyundai,NA,2002.6,NA,
Hyundai,NA,2002.7,NA,
Hyundai,NA,2002.8,NA,
Hyundai,NA,2002.9,NA,
Hyundai,NA,2003,NA,
Hyundai,NA,2003.1,NA,
Hyundai,NA,2003.2,NA,
Hyundai,NA,2003.3,NA,
Hyundai,NA,2003.4,NA,
Hyundai,NA,2003.5,NA,
Hyundai,NA,2003.6,NA,
Hyundai,NA,2003.7,NA,
Hyundai,NA,2003.8,NA,
Hyundai,NA,2003.9,NA,
Hyundai,NA,2004,NA,
Hyundai,NA,2004.1,NA,
Hyundai,NA,2004.2,NA,
Hyundai,NA,2004.3,NA,
Hyundai,NA,2004.4,NA,
Hyundai,NA,2004.5,NA,
Hyundai,NA,2004.6,NA,
Hyundai,NA,2004.7,NA,
Hyundai,NA,2004.8,NA,
Hyundai,NA,2004.9,NA,
J.P. Morgan,NA,2000,NA,
